151.6
495.2
952.4
1418.6
1886.2
2355.2
2824.4
3293.6
3763.2
4232.8
4702.6
5172.4
5642.
6111.8
6582.
7051.6
7521.4
7991.6
8461.4
8931.2
9401.4
9871.
10341.2
10811.
11281.2
11750.8
12221.
12690.8
13161.
13630.6
14100.8
14570.8
15041.
15510.6
15980.8
16450.8
16920.8
17390.4
17860.6
18330.8
18800.6
19270.8
19740.4
20210.6
20680.4
21150.8
21620.4
22090.6
22560.6
23030.6
23500.8
